ticker,date,open,high,low,close,volume
COMP66,2026-01-02,555.5,560.5,552.5,556.5,16500
COMP66,2026-01-03,556.0,561.0,553.0,557.0,16500
COMP66,2026-01-04,556.5,561.5,553.5,557.5,16500
COMP66,2026-01-05,557.0,562.0,554.0,558.0,16500
COMP66,2026-01-06,557.5,562.5,554.5,558.5,16500
COMP66,2026-01-07,558.0,563.0,555.0,559.0,16500
COMP66,2026-01-08,558.5,563.5,555.5,559.5,16500
COMP66,2026-01-09,559.0,564.0,556.0,560.0,16500
COMP66,2026-01-10,559.5,564.5,556.5,560.5,16500
COMP66,2026-01-11,560.0,565.0,557.0,561.0,16500
COMP66,2026-01-12,560.5,565.5,557.5,561.5,16500
COMP66,2026-01-13,561.0,566.0,558.0,562.0,16500
COMP66,2026-01-14,561.5,566.5,558.5,562.5,16500
COMP66,2026-01-15,562.0,567.0,559.0,563.0,16500
COMP66,2026-01-16,562.5,567.5,559.5,563.5,16500
COMP66,2026-01-17,563.0,568.0,560.0,564.0,16500
COMP66,2026-01-18,563.5,568.5,560.5,564.5,16500
COMP66,2026-01-19,564.0,569.0,561.0,565.0,16500
COMP66,2026-01-20,564.5,569.5,561.5,565.5,16500
COMP66,2026-01-21,565.0,570.0,562.0,566.0,16500
COMP66,2026-01-22,565.5,570.5,562.5,566.5,16500
COMP66,2026-01-23,566.0,571.0,563.0,567.0,16500
COMP66,2026-01-24,566.5,571.5,563.5,567.5,16500
COMP66,2026-01-25,567.0,572.0,564.0,568.0,16500
COMP66,2026-01-26,567.5,572.5,564.5,568.5,16500
COMP66,2026-01-27,568.0,573.0,565.0,569.0,16500
COMP66,2026-01-28,568.5,573.5,565.5,569.5,16500
COMP66,2026-01-29,569.0,574.0,566.0,570.0,16500
COMP66,2026-01-30,569.5,574.5,566.5,570.5,16500
COMP66,2026-01-31,570.0,575.0,567.0,571.0,16500
COMP66,2026-02-01,570.5,575.5,567.5,571.5,16500
COMP66,2026-02-02,571.0,576.0,568.0,572.0,16500
COMP66,2026-02-03,571.5,576.5,568.5,572.5,16500
COMP66,2026-02-04,572.0,577.0,569.0,573.0,16500
COMP66,2026-02-05,572.5,577.5,569.5,573.5,16500
COMP66,2026-02-06,573.0,578.0,570.0,574.0,16500
COMP66,2026-02-07,573.5,578.5,570.5,574.5,16500
COMP66,2026-02-08,574.0,579.0,571.0,575.0,16500
COMP66,2026-02-09,574.5,579.5,571.5,575.5,16500
COMP66,2026-02-10,575.0,580.0,572.0,576.0,16500
COMP66,2026-02-11,575.5,580.5,572.5,576.5,16500
COMP66,2026-02-12,576.0,581.0,573.0,577.0,16500
COMP66,2026-02-13,576.5,581.5,573.5,577.5,16500
COMP66,2026-02-14,577.0,582.0,574.0,578.0,16500
COMP66,2026-02-15,577.5,582.5,574.5,578.5,16500
COMP66,2026-02-16,578.0,583.0,575.0,579.0,16500
COMP66,2026-02-17,578.5,583.5,575.5,579.5,16500
COMP66,2026-02-18,579.0,584.0,576.0,580.0,16500
COMP66,2026-02-19,579.5,584.5,576.5,580.5,16500
COMP66,2026-02-20,580.0,585.0,577.0,581.0,16500
COMP66,2026-02-21,580.5,585.5,577.5,581.5,16500
COMP66,2026-02-22,581.0,586.0,578.0,582.0,16500
COMP66,2026-02-23,581.5,586.5,578.5,582.5,16500
COMP66,2026-02-24,582.0,587.0,579.0,583.0,16500
COMP66,2026-02-25,582.5,587.5,579.5,583.5,16500
COMP66,2026-02-26,583.0,588.0,580.0,584.0,16500
COMP66,2026-02-27,583.5,588.5,580.5,584.5,16500
COMP66,2026-02-28,584.0,589.0,581.0,585.0,16500
COMP66,2026-03-01,584.5,589.5,581.5,585.5,16500
COMP67,2026-01-01,562.0,567.0,559.0,563.0,16600
COMP67,2026-01-02,562.5,567.5,559.5,563.5,16600
COMP67,2026-01-03,563.0,568.0,560.0,564.0,16600
COMP67,2026-01-04,563.5,568.5,560.5,564.5,16600
COMP67,2026-01-05,564.0,569.0,561.0,565.0,16600
COMP67,2026-01-06,564.5,569.5,561.5,565.5,16600
COMP67,2026-01-07,565.0,570.0,562.0,566.0,16600
COMP67,2026-01-08,565.5,570.5,562.5,566.5,16600
COMP67,2026-01-09,566.0,571.0,563.0,567.0,16600
COMP67,2026-01-10,566.5,571.5,563.5,567.5,16600
COMP67,2026-01-11,567.0,572.0,564.0,568.0,16600
COMP67,2026-01-12,567.5,572.5,564.5,568.5,16600
COMP67,2026-01-13,568.0,573.0,565.0,569.0,16600
COMP67,2026-01-14,568.5,573.5,565.5,569.5,16600
COMP67,2026-01-15,569.0,574.0,566.0,570.0,16600
COMP67,2026-01-16,569.5,574.5,566.5,570.5,16600
COMP67,2026-01-17,570.0,575.0,567.0,571.0,16600
COMP67,2026-01-18,570.5,575.5,567.5,571.5,16600
COMP67,2026-01-19,571.0,576.0,568.0,572.0,16600
COMP67,2026-01-20,571.5,576.5,568.5,572.5,16600
COMP67,2026-01-21,572.0,577.0,569.0,573.0,16600
COMP67,2026-01-22,572.5,577.5,569.5,573.5,16600
COMP67,2026-01-23,573.0,578.0,570.0,574.0,16600
COMP67,2026-01-24,573.5,578.5,570.5,574.5,16600
COMP67,2026-01-25,574.0,579.0,571.0,575.0,16600
COMP67,2026-01-26,574.5,579.5,571.5,575.5,16600
COMP67,2026-01-27,575.0,580.0,572.0,576.0,16600
COMP67,2026-01-28,575.5,580.5,572.5,576.5,16600
COMP67,2026-01-29,576.0,581.0,573.0,577.0,16600
COMP67,2026-01-30,576.5,581.5,573.5,577.5,16600
COMP67,2026-01-31,577.0,582.0,574.0,578.0,16600
COMP67,2026-02-01,577.5,582.5,574.5,578.5,16600
COMP67,2026-02-02,578.0,583.0,575.0,579.0,16600
COMP67,2026-02-03,578.5,583.5,575.5,579.5,16600
COMP67,2026-02-04,579.0,584.0,576.0,580.0,16600
COMP67,2026-02-05,579.5,584.5,576.5,580.5,16600
COMP67,2026-02-06,580.0,585.0,577.0,581.0,16600
COMP67,2026-02-07,580.5,585.5,577.5,581.5,16600
COMP67,2026-02-08,581.0,586.0,578.0,582.0,16600
COMP67,2026-02-09,581.5,586.5,578.5,582.5,16600
