company_id,metric_type,period_years,value_pct,divergence_pct,divergence_flag
COMP71,compounded_profit_growth,1,12.0,0.0,0
COMP71,stock_price_cagr,10,27.0,0.0,0
COMP71,stock_price_cagr,5,23.0,0.0,0
COMP71,stock_price_cagr,3,13.0,0.0,0
COMP71,stock_price_cagr,1,13.0,0.0,0
COMP71,roe,10,26.0,62.5,1
COMP71,roe,5,20.0,25.0,1
COMP71,roe,3,20.0,25.0,1
COMP71,roe,1,17.0,6.25,1
COMP72,compounded_sales_growth,10,16.0,77.78,1
COMP72,compounded_sales_growth,5,17.0,88.89,1
COMP72,compounded_sales_growth,3,11.0,22.22,1
COMP72,compounded_sales_growth,1,11.0,0.0,0
COMP72,compounded_profit_growth,10,25.0,177.78,1
COMP72,compounded_profit_growth,5,17.0,88.89,1
COMP72,compounded_profit_growth,3,19.0,111.11,1
COMP72,compounded_profit_growth,1,13.0,0.0,0
COMP72,stock_price_cagr,10,28.0,0.0,0
COMP72,stock_price_cagr,5,24.0,0.0,0
COMP72,stock_price_cagr,3,14.0,0.0,0
COMP72,stock_price_cagr,1,14.0,0.0,0
COMP72,roe,10,27.0,68.22,1
COMP72,roe,5,21.0,30.84,1
COMP72,roe,3,21.0,30.84,1
COMP72,roe,1,18.0,12.15,1
COMP73,compounded_sales_growth,10,17.0,30.77,1
COMP73,compounded_sales_growth,5,12.0,7.69,1
COMP73,compounded_sales_growth,3,12.0,7.69,1
COMP73,compounded_sales_growth,1,8.0,0.0,0
COMP73,compounded_profit_growth,10,18.0,38.46,1
COMP73,compounded_profit_growth,5,18.0,38.46,1
COMP73,compounded_profit_growth,3,14.0,7.69,1
COMP73,compounded_profit_growth,1,14.0,0.0,0
COMP73,stock_price_cagr,10,20.0,0.0,0
COMP73,stock_price_cagr,5,17.0,0.0,0
COMP73,stock_price_cagr,3,15.0,0.0,0
COMP73,stock_price_cagr,1,9.0,0.0,0
COMP73,roe,10,22.0,36.65,1
COMP73,roe,5,22.0,36.65,1
COMP73,roe,3,18.0,11.8,1
COMP73,roe,1,16.0,0.62,0
COMP74,compounded_sales_growth,10,18.0,5.88,1
COMP74,compounded_sales_growth,5,13.0,23.53,1
COMP74,compounded_sales_growth,3,13.0,23.53,1
COMP74,compounded_sales_growth,1,9.0,0.0,0
COMP74,compounded_profit_growth,10,19.0,11.76,1
COMP74,compounded_profit_growth,5,19.0,11.76,1
COMP74,compounded_profit_growth,3,15.0,11.76,1
COMP74,compounded_profit_growth,1,15.0,0.0,0
COMP74,stock_price_cagr,10,21.0,0.0,0
COMP74,stock_price_cagr,5,18.0,0.0,0
COMP74,stock_price_cagr,3,16.0,0.0,0
COMP74,stock_price_cagr,1,10.0,0.0,0
COMP74,roe,10,23.0,42.41,1
COMP74,roe,5,23.0,42.41,1
COMP74,roe,3,19.0,17.65,1
COMP74,roe,1,17.0,5.26,1
COMP75,compounded_sales_growth,10,19.0,9.52,1
COMP75,compounded_sales_growth,5,14.0,33.33,1
COMP75,compounded_sales_growth,3,14.0,33.33,1
COMP75,compounded_sales_growth,1,10.0,0.0,0
COMP75,compounded_profit_growth,10,20.0,4.76,0
COMP75,compounded_profit_growth,5,20.0,4.76,0
COMP75,compounded_profit_growth,3,16.0,23.81,1
COMP75,compounded_profit_growth,1,16.0,0.0,0
COMP75,stock_price_cagr,10,22.0,0.0,0
COMP75,stock_price_cagr,5,19.0,0.0,0
COMP75,stock_price_cagr,3,17.0,0.0,0
COMP75,stock_price_cagr,1,11.0,0.0,0
COMP75,roe,10,24.0,48.15,1
COMP75,roe,5,24.0,48.15,1
COMP75,roe,3,20.0,23.46,1
COMP75,roe,1,18.0,11.11,1
COMP76,compounded_sales_growth,10,20.0,300.0,1
COMP76,compounded_sales_growth,5,15.0,200.0,1
COMP76,compounded_sales_growth,3,10.0,100.0,1
COMP76,compounded_sales_growth,1,11.0,0.0,0
COMP76,compounded_profit_growth,10,21.0,320.0,1
COMP76,compounded_profit_growth,5,21.0,320.0,1
COMP76,compounded_profit_growth,3,17.0,240.0,1
COMP76,compounded_profit_growth,1,12.0,0.0,0
COMP76,stock_price_cagr,10,23.0,0.0,0
COMP76,stock_price_cagr,5,20.0,0.0,0
COMP76,stock_price_cagr,3,18.0,0.0,0
COMP76,stock_price_cagr,1,12.0,0.0,0
COMP76,roe,10,25.0,53.85,1
COMP76,roe,5,20.0,23.08,1
COMP76,roe,3,21.0,29.23,1
COMP76,roe,1,16.0,1.54,0
COMP77,compounded_sales_growth,10,21.0,133.33,1
COMP77,compounded_sales_growth,5,16.0,77.78,1
COMP77,compounded_sales_growth,3,11.0,22.22,1
COMP77,compounded_sales_growth,1,8.0,0.0,0
COMP77,compounded_profit_growth,10,22.0,144.44,1
COMP77,compounded_profit_growth,5,22.0,144.44,1
COMP77,compounded_profit_growth,3,18.0,100.0,1
COMP77,compounded_profit_growth,1,13.0,0.0,0
COMP77,stock_price_cagr,10,24.0,0.0,0
COMP77,stock_price_cagr,5,21.0,0.0,0
COMP77,stock_price_cagr,3,19.0,0.0,0
COMP77,stock_price_cagr,1,13.0,0.0,0
COMP77,roe,10,26.0,59.51,1
COMP77,roe,5,21.0,28.83,1
COMP77,roe,3,18.0,10.43,1
COMP77,roe,1,17.0,4.29,0
COMP78,compounded_sales_growth,10,15.0,15.38,1
COMP78,compounded_sales_growth,5,17.0,30.77,1
COMP78,compounded_sales_growth,3,12.0,7.69,1
COMP78,compounded_sales_growth,1,9.0,0.0,0
COMP78,compounded_profit_growth,10,23.0,76.92,1
COMP78,compounded_profit_growth,5,16.0,23.08,1
COMP78,compounded_profit_growth,3,19.0,46.15,1
COMP78,compounded_profit_growth,1,14.0,0.0,0
COMP78,stock_price_cagr,10,25.0,0.0,0
COMP78,stock_price_cagr,5,22.0,0.0,0
COMP78,stock_price_cagr,3,13.0,0.0,0
COMP78,stock_price_cagr,1,14.0,0.0,0
COMP78,roe,10,27.0,65.14,1
COMP78,roe,5,22.0,34.56,1
COMP78,roe,3,19.0,16.21,1
COMP78,roe,1,18.0,10.09,1
COMP79,compounded_sales_growth,10,16.0,5.88,1
COMP79,compounded_sales_growth,5,12.0,29.41,1
COMP79,compounded_sales_growth,3,13.0,23.53,1
COMP79,compounded_sales_growth,1,10.0,0.0,0
COMP79,compounded_profit_growth,10,24.0,41.18,1
COMP79,compounded_profit_growth,5,17.0,0.0,0
COMP79,compounded_profit_growth,3,14.0,17.65,1
COMP79,compounded_profit_growth,1,15.0,0.0,0
COMP79,stock_price_cagr,10,26.0,0.0,0
COMP79,stock_price_cagr,5,23.0,0.0,0
COMP79,stock_price_cagr,3,14.0,0.0,0
COMP79,stock_price_cagr,1,9.0,0.0,0
COMP79,roe,10,22.0,34.15,1
COMP79,roe,5,23.0,40.24,1
COMP79,roe,3,20.0,21.95,1
COMP79,roe,1,16.0,2.44,0
COMP80,compounded_sales_growth,10,17.0,19.05,1
COMP80,compounded_sales_growth,5,13.0,38.1,1
COMP80,compounded_sales_growth,3,14.0,33.33,1
COMP80,compounded_sales_growth,1,11.0,0.0,0
COMP80,compounded_profit_growth,10,25.0,19.05,1
COMP80,compounded_profit_growth,5,18.0,14.29,1
COMP80,compounded_profit_growth,3,15.0,28.57,1
COMP80,compounded_profit_growth,1,16.0,0.0,0
COMP80,stock_price_cagr,10,27.0,0.0,0
COMP80,stock_price_cagr,5,24.0,0.0,0
COMP80,stock_price_cagr,3,15.0,0.0,0
COMP80,stock_price_cagr,1,10.0,0.0,0
COMP80,roe,10,23.0,39.82,1
COMP80,roe,5,24.0,45.9,1
COMP80,roe,3,21.0,27.66,1
COMP80,roe,1,17.0,3.34,0
COMP81,compounded_sales_growth,10,18.0,0.0,0
COMP81,compounded_sales_growth,5,14.0,0.0,0
COMP81,compounded_sales_growth,3,10.0,0.0,0
COMP81,compounded_sales_growth,1,8.0,0.0,0
COMP81,compounded_profit_growth,10,18.0,0.0,0
COMP81,compounded_profit_growth,5,19.0,0.0,0
COMP81,compounded_profit_growth,3,16.0,0.0,0
COMP81,compounded_profit_growth,1,12.0,0.0,0
COMP81,stock_price_cagr,10,28.0,0.0,0
COMP81,stock_price_cagr,5,17.0,0.0,0
COMP81,stock_price_cagr,3,16.0,0.0,0
COMP81,stock_price_cagr,1,11.0,0.0,0
COMP81,roe,10,24.0,0.0,0
COMP81,roe,5,20.0,0.0,0
COMP81,roe,3,18.0,0.0,0
COMP81,roe,1,18.0,0.0,0
COMP82,compounded_sales_growth,10,19.0,0.0,0
COMP82,compounded_sales_growth,5,15.0,0.0,0
COMP82,compounded_sales_growth,3,11.0,0.0,0
COMP82,compounded_sales_growth,1,9.0,0.0,0
COMP82,compounded_profit_growth,10,19.0,0.0,0
COMP82,compounded_profit_growth,5,20.0,0.0,0
COMP82,compounded_profit_growth,3,17.0,0.0,0
COMP82,compounded_profit_growth,1,13.0,0.0,0
COMP82,stock_price_cagr,10,20.0,0.0,0
COMP82,stock_price_cagr,5,18.0,0.0,0
COMP82,stock_price_cagr,3,17.0,0.0,0
COMP82,stock_price_cagr,1,12.0,0.0,0
COMP82,roe,10,25.0,0.0,0
COMP82,roe,5,21.0,0.0,0
COMP82,roe,3,19.0,0.0,0
COMP82,roe,1,16.0,0.0,0
COMP83,compounded_sales_growth,10,20.0,0.0,0
COMP83,compounded_sales_growth,5,16.0,0.0,0
COMP83,compounded_sales_growth,3,12.0,0.0,0
COMP83,compounded_sales_growth,1,10.0,0.0,0
COMP83,compounded_profit_growth,10,20.0,0.0,0
COMP83,compounded_profit_growth,5,21.0,0.0,0
COMP83,compounded_profit_growth,3,18.0,0.0,0
COMP83,compounded_profit_growth,1,14.0,0.0,0
COMP83,stock_price_cagr,10,21.0,0.0,0
COMP83,stock_price_cagr,5,19.0,0.0,0
COMP83,stock_price_cagr,3,18.0,0.0,0
COMP83,stock_price_cagr,1,13.0,0.0,0
COMP83,roe,10,26.0,0.0,0
COMP83,roe,5,22.0,0.0,0
COMP83,roe,3,20.0,0.0,0
COMP83,roe,1,17.0,0.0,0
COMP84,compounded_sales_growth,10,21.0,0.0,0
COMP84,compounded_sales_growth,5,17.0,0.0,0
COMP84,compounded_sales_growth,3,13.0,0.0,0
COMP84,compounded_sales_growth,1,11.0,0.0,0
COMP84,compounded_profit_growth,10,21.0,0.0,0
COMP84,compounded_profit_growth,5,22.0,0.0,0
COMP84,compounded_profit_growth,3,19.0,0.0,0
COMP84,compounded_profit_growth,1,15.0,0.0,0
COMP84,stock_price_cagr,10,22.0,0.0,0
COMP84,stock_price_cagr,5,20.0,0.0,0
COMP84,stock_price_cagr,3,19.0,0.0,0
COMP84,stock_price_cagr,1,14.0,0.0,0
COMP84,roe,10,27.0,0.0,0
COMP84,roe,5,23.0,0.0,0
COMP84,roe,3,21.0,0.0,0
COMP84,roe,1,18.0,0.0,0
COMP85,compounded_sales_growth,10,15.0,0.0,0
COMP85,compounded_sales_growth,5,12.0,0.0,0
COMP85,compounded_sales_growth,3,14.0,0.0,0
COMP85,compounded_sales_growth,1,8.0,0.0,0
COMP85,compounded_profit_growth,10,22.0,0.0,0
COMP85,compounded_profit_growth,5,16.0,0.0,0
COMP85,compounded_profit_growth,3,14.0,0.0,0
COMP85,compounded_profit_growth,1,16.0,0.0,0
COMP85,stock_price_cagr,10,23.0,0.0,0
COMP85,stock_price_cagr,5,21.0,0.0,0
COMP85,stock_price_cagr,3,13.0,0.0,0
COMP85,stock_price_cagr,1,9.0,0.0,0
COMP85,roe,10,22.0,0.0,0
COMP85,roe,5,24.0,0.0,0
COMP85,roe,3,18.0,0.0,0
COMP85,roe,1,16.0,0.0,0
COMP86,compounded_sales_growth,10,16.0,0.0,0
COMP86,compounded_sales_growth,5,13.0,0.0,0
COMP86,compounded_sales_growth,3,10.0,0.0,0
COMP86,compounded_sales_growth,1,9.0,0.0,0
COMP86,compounded_profit_growth,10,23.0,0.0,0
COMP86,compounded_profit_growth,5,17.0,0.0,0
COMP86,compounded_profit_growth,3,15.0,0.0,0
COMP86,compounded_profit_growth,1,12.0,0.0,0
COMP86,stock_price_cagr,10,24.0,0.0,0
COMP86,stock_price_cagr,5,22.0,0.0,0
COMP86,stock_price_cagr,3,14.0,0.0,0
COMP86,stock_price_cagr,1,10.0,0.0,0
COMP86,roe,10,23.0,0.0,0
COMP86,roe,5,20.0,0.0,0
COMP86,roe,3,19.0,0.0,0
COMP86,roe,1,17.0,0.0,0
COMP87,compounded_sales_growth,10,17.0,0.0,0
COMP87,compounded_sales_growth,5,14.0,0.0,0
COMP87,compounded_sales_growth,3,11.0,0.0,0
COMP87,compounded_sales_growth,1,10.0,0.0,0
COMP87,compounded_profit_growth,10,24.0,0.0,0
COMP87,compounded_profit_growth,5,18.0,0.0,0
COMP87,compounded_profit_growth,3,16.0,0.0,0
COMP87,compounded_profit_growth,1,13.0,0.0,0
COMP87,stock_price_cagr,10,25.0,0.0,0
COMP87,stock_price_cagr,5,23.0,0.0,0
COMP87,stock_price_cagr,3,15.0,0.0,0
COMP87,stock_price_cagr,1,11.0,0.0,0
COMP87,roe,10,24.0,0.0,0
COMP87,roe,5,21.0,0.0,0
COMP87,roe,3,20.0,0.0,0
COMP87,roe,1,18.0,0.0,0
COMP88,compounded_sales_growth,10,18.0,0.0,0
COMP88,compounded_sales_growth,5,15.0,0.0,0
COMP88,compounded_sales_growth,3,12.0,0.0,0
COMP88,compounded_sales_growth,1,11.0,0.0,0
COMP88,compounded_profit_growth,10,25.0,0.0,0
COMP88,compounded_profit_growth,5,19.0,0.0,0
COMP88,compounded_profit_growth,3,17.0,0.0,0
COMP88,compounded_profit_growth,1,14.0,0.0,0
COMP88,stock_price_cagr,10,26.0,0.0,0
COMP88,stock_price_cagr,5,24.0,0.0,0
COMP88,stock_price_cagr,3,16.0,0.0,0
COMP88,stock_price_cagr,1,12.0,0.0,0
COMP88,roe,10,25.0,0.0,0
COMP88,roe,5,22.0,0.0,0
COMP88,roe,3,21.0,0.0,0
COMP88,roe,1,16.0,0.0,0
COMP89,compounded_sales_growth,10,19.0,0.0,0
COMP89,compounded_sales_growth,5,16.0,0.0,0
COMP89,compounded_sales_growth,3,13.0,0.0,0
COMP89,compounded_sales_growth,1,8.0,0.0,0
COMP89,compounded_profit_growth,10,18.0,0.0,0
COMP89,compounded_profit_growth,5,20.0,0.0,0
COMP89,compounded_profit_growth,3,18.0,0.0,0
COMP89,compounded_profit_growth,1,15.0,0.0,0
COMP89,stock_price_cagr,10,27.0,0.0,0
COMP89,stock_price_cagr,5,17.0,0.0,0
COMP89,stock_price_cagr,3,17.0,0.0,0
COMP89,stock_price_cagr,1,13.0,0.0,0
COMP89,roe,10,26.0,0.0,0
COMP89,roe,5,23.0,0.0,0
COMP89,roe,3,18.0,0.0,0
COMP89,roe,1,17.0,0.0,0
COMP90,compounded_sales_growth,10,20.0,0.0,0
COMP90,compounded_sales_growth,5,17.0,0.0,0
COMP90,compounded_sales_growth,3,14.0,0.0,0
COMP90,compounded_sales_growth,1,9.0,0.0,0
COMP90,compounded_profit_growth,10,19.0,0.0,0
COMP90,compounded_profit_growth,5,21.0,0.0,0
COMP90,compounded_profit_growth,3,19.0,0.0,0
COMP90,compounded_profit_growth,1,16.0,0.0,0
COMP90,stock_price_cagr,10,28.0,0.0,0
COMP90,stock_price_cagr,5,18.0,0.0,0
COMP90,stock_price_cagr,3,18.0,0.0,0
COMP90,stock_price_cagr,1,14.0,0.0,0
COMP90,roe,10,27.0,0.0,0
COMP90,roe,5,24.0,0.0,0
COMP90,roe,3,19.0,0.0,0
COMP90,roe,1,18.0,0.0,0
COMP91,compounded_sales_growth,10,21.0,0.0,0
COMP91,compounded_sales_growth,5,12.0,0.0,0
COMP91,compounded_sales_growth,3,10.0,0.0,0
COMP91,compounded_sales_growth,1,10.0,0.0,0
COMP91,compounded_profit_growth,10,20.0,0.0,0
COMP91,compounded_profit_growth,5,22.0,0.0,0
COMP91,compounded_profit_growth,3,14.0,0.0,0
COMP91,compounded_profit_growth,1,12.0,0.0,0
COMP91,stock_price_cagr,10,20.0,0.0,0
COMP91,stock_price_cagr,5,19.0,0.0,0
COMP91,stock_price_cagr,3,19.0,0.0,0
COMP91,stock_price_cagr,1,9.0,0.0,0
COMP91,roe,10,22.0,0.0,0
COMP91,roe,5,20.0,0.0,0
COMP91,roe,3,20.0,0.0,0
COMP91,roe,1,16.0,0.0,0
COMP92,compounded_sales_growth,10,15.0,0.0,0
COMP92,compounded_sales_growth,5,13.0,0.0,0
COMP92,compounded_sales_growth,3,11.0,0.0,0
COMP92,compounded_sales_growth,1,11.0,0.0,0
COMP92,compounded_profit_growth,10,21.0,0.0,0
COMP92,compounded_profit_growth,5,16.0,0.0,0
COMP92,compounded_profit_growth,3,15.0,0.0,0
COMP92,compounded_profit_growth,1,13.0,0.0,0
COMP92,stock_price_cagr,10,21.0,0.0,0
COMP92,stock_price_cagr,5,20.0,0.0,0
COMP92,stock_price_cagr,3,13.0,0.0,0
COMP92,stock_price_cagr,1,10.0,0.0,0
COMP92,roe,10,23.0,0.0,0
COMP92,roe,5,21.0,0.0,0
COMP92,roe,3,21.0,0.0,0
COMP92,roe,1,17.0,0.0,0
